solomon_100\C101.txt,30,17701,1363.48625,65.499,66.265,
solomon_100\C101.txt,18,7614,578.3229166666667,23.557,24.015,
solomon_100\C101.txt,18,9667,753.4862499999999,11.933,12.22,
solomon_100\C101.txt,22,12180,921.2062500000001,17.381,17.739,
solomon_100\C101.txt,22,12996,1053.76625,19.92,20.399,
solomon_100\C101.txt,28,15635,1195.06625,33.856,34.511,
solomon_100\R101.txt,37,19520,1373.705128205128,104.714,105.557,
solomon_100\R101.txt,15,6182,793.62,4.134,4.211,
solomon_100\R101.txt,20,8885,892.5898148148146,7.609,7.692,
solomon_100\R101.txt,25,11694,1067.3075000000001,14.619,14.752,
solomon_100\R101.txt,29,14183,1178.4754609929078,24.687,25.032,
solomon_100\R101.txt,34,17008,1290.783361344537,39.163,39.591,
solomon_100\RC101.txt,30,20089,1669.533469387755,32.671,33.807,
solomon_100\RC101.txt,16,5176,922.5,5.055,5.262,
solomon_100\RC101.txt,20,8052,1122.49,8.862,9.236,
solomon_100\RC101.txt,24,10799,1248.935,17.405,17.947,
solomon_100\RC101.txt,29,14300,1440.6,28.205,28.956,
solomon_100\RC101.txt,28,16742,1566.84,28.433,29.399,
solomon_100\C101.txt,solomon_100\C101.txt,solomon_100\C101.txt,solomon_100\C101.txt,solomon_100\C101.txt,solomon_100\C101.txt,solomon_100\R101.txt,solomon_100\R101.txt,solomon_100\R101.txt,solomon_100\R101.txt,solomon_100\R101.txt,solomon_100\R101.txt,solomon_100\RC101.txt,solomon_100\RC101.txt,solomon_100\RC101.txt,solomon_100\RC101.txt,solomon_100\RC101.txt,solomon_100\RC101.txt,solomon_100\C101.txt,
