solomon_100\C101.txt,68,2551,1363.4862499999997,96278.0,115.732,
solomon_100\C101.txt,36,1283,578.3229166666667,10240.0,13.667,
solomon_100\C101.txt,45,1764,753.4862500000003,13491.0,19.331,
solomon_100\C101.txt,48,1725,921.2062500000001,36361.0,43.869,
solomon_100\C101.txt,55,1970,1053.76625,36828.0,69.079,
solomon_100\C101.txt,62,2268,1195.06625,62483.0,76.465,
solomon_100\R101.txt,74,2811,1373.705128205128,90915.0,109.994,
solomon_100\R101.txt,37,1275,793.6199999999999,7985.0,9.663,
solomon_100\R101.txt,41,1532,892.5898148148146,5903.0,9.115,
solomon_100\R101.txt,52,2007,1067.3075,13319.0,18.49,
solomon_100\R101.txt,56,2160,1178.475460992908,21578.0,29.936,
solomon_100\R101.txt,65,2467,1290.7833613445378,46000.0,57.964,
solomon_100\RC101.txt,74,2836,1669.5334693877548,64571.0,82.761,
solomon_100\RC101.txt,42,1285,922.5,14184.0,18.183,
solomon_100\RC101.txt,40,1482,1122.4900000000002,6574.0,14.461,
solomon_100\RC101.txt,49,1779,1248.9350000000002,16055.0,28.546,
solomon_100\RC101.txt,57,2148,1440.6000000000001,24791.0,34.295,
solomon_100\RC101.txt,65,2452,1566.8399999999997,41781.0,54.427,
solomon_100\C101.txt,solomon_100\C101.txt,solomon_100\C101.txt,solomon_100\C101.txt,solomon_100\C101.txt,solomon_100\C101.txt,solomon_100\R101.txt,solomon_100\R101.txt,solomon_100\R101.txt,solomon_100\R101.txt,solomon_100\R101.txt,solomon_100\R101.txt,solomon_100\RC101.txt,solomon_100\RC101.txt,solomon_100\RC101.txt,solomon_100\RC101.txt,solomon_100\RC101.txt,solomon_100\RC101.txt,solomon_100\C101.txt,
