solomon_100\C101,101,68,2082,1363.4862500000002,186.185,186.232,
solomon_100\C101,51,40,966,578.3229166666667,32.051,32.082,
solomon_100\C101,61,50,1340,753.48625,60.685,60.716,
solomon_100\C101,71,53,1491,921.2062500000002,78.994,79.025,
solomon_100\C101,81,53,1530,1053.7662499999997,106.119,106.151,
solomon_100\C101,91,58,1832,1195.06625,127.417,127.453,
solomon_100\C121,111,87,2529,2640.0449999999996,547.741,547.803,
solomon_100\C121,121,91,2755,2880.035,639.485,639.532,
solomon_100\C121,131,84,2809,3129.8327777777777,601.669,601.763,
solomon_100\C121,141,99,3181,3357.218333333335,913.442,913.442,
solomon_100\C121,151,100,3353,3593.3716666666674,934.11,934.11,
solomon_100\R101,101,78,2171,1373.7051282051286,268.673,268.72,
solomon_100\R101,51,36,1078,793.6199999999999,11.501,11.517,
solomon_100\R101,61,44,1265,892.5898148148148,24.186,24.233,
solomon_100\R101,71,51,1552,1067.3075,39.015,39.031,
solomon_100\R101,81,55,1739,1178.4754609929078,56.783,56.829,
solomon_100\R101,91,65,1983,1290.7833613445378,117.544,117.591,
solomon_100\R121,111,78,2456,2972.772740740741,290.357,290.425,
solomon_100\R121,121,91,2851,3191.52726851852,467.5,467.567,
solomon_100\R121,131,99,2958,3450.638750000001,652.75,652.828,
solomon_100\R121,141,97,3176,3661.807916666667,782.344,783.687,
solomon_100\R121,151,109,3519,3882.2456563706573,918.203,920.11,
solomon_100\RC101,101,75,2246,1669.5334693877548,214.836,214.878,
solomon_100\RC101,51,40,921,922.5,21.047,21.078,
solomon_100\RC101,61,44,1158,1122.4900000000002,39.656,39.672,
solomon_100\RC101,71,58,1378,1248.9350000000002,97.439,97.47,
solomon_100\RC101,81,62,1594,1440.6,137.614,137.653,
solomon_100\RC101,91,68,1905,1566.84,165.501,165.564,
solomon_100\RC121,111,85,2519,2910.5105555555556,403.927,403.99,
solomon_100\RC121,121,90,2822,3219.572631578948,440.271,440.333,
solomon_100\RC121,131,95,2980,3496.369319727892,657.98,658.058,
solomon_100\RC121,141,101,3132,3669.4126984126997,905.109,905.203,
solomon_100\RC121,151,101,3327,3912.696893939394,921.437,921.437,
