solomon_100\C101.txt,46,1732,1643.4437500000001,20395.0,28.101,
solomon_100\C101.txt,26,902,694.3062500000001,3734.0,5.177,
solomon_100\C101.txt,32,1061,902.4562499999998,7397.0,11.9,
solomon_100\C101.txt,33,1198,1088.30625,5317.0,8.42,
solomon_100\C101.txt,38,1372,1266.5687500000004,9913.0,14.227,
solomon_100\C101.txt,40,1419,1437.8187500000004,13308.0,18.967,
solomon_100\R101.txt,52,1897,1612.5833333333335,17276.0,24.693,
solomon_100\R101.txt,23,807,916.8124999999998,1703.0,2.807,
solomon_100\R101.txt,32,1043,1029.7899999999997,7237.0,10.278,
solomon_100\R101.txt,41,1221,1235.6400000000003,27208.0,29.739,
solomon_100\R101.txt,42,1459,1375.3433333333337,15958.0,19.757,
solomon_100\R101.txt,47,1652,1510.5895833333334,17862.0,27.722,
solomon_100\RC101.txt,52,1958,1994.1277777777782,17874.0,24.999,
solomon_100\RC101.txt,24,834,1124.15,1955.0,3.72,
solomon_100\RC101.txt,28,946,1349.7208333333333,2216.0,5.367,
solomon_100\RC101.txt,35,1235,1488.2700000000002,6302.0,11.442,
solomon_100\RC101.txt,40,1366,1717.4375000000002,16603.0,20.924,
solomon_100\RC101.txt,48,1653,1871.5249999999999,18841.0,29.744,
solomon_100\C101.txt,solomon_100\C101.txt,solomon_100\C101.txt,solomon_100\C101.txt,solomon_100\C101.txt,solomon_100\C101.txt,solomon_100\R101.txt,solomon_100\R101.txt,solomon_100\R101.txt,solomon_100\R101.txt,solomon_100\R101.txt,solomon_100\R101.txt,solomon_100\RC101.txt,solomon_100\RC101.txt,solomon_100\RC101.txt,solomon_100\RC101.txt,solomon_100\RC101.txt,solomon_100\RC101.txt,solomon_100\C101.txt,
